,Tm,Year,ProjectedQBOverall,LastYrQBOverall,ProjectedWROverall,LastYrWROverall,ProjectedRBOverall,LastYrRBOverall,D_Overall
227,DET,2007,0.8,0.8,0.9574074074074075,0.8691358024691359,0.8536585365853658,0.8536585365853658,0.125
228,DET,2008,0.8452380952380952,0.8452380952380952,0.8671328671328671,0.7744755244755245,0.8016528925619835,0.8016528925619835,0.03125
229,DET,2009,0.4342105263157895,0.4342105263157895,0.8701754385964913,0.5976608187134502,0.8769230769230769,0.8769230769230769,0.03125
230,DET,2010,0.7236842105263158,0.4868421052631579,0.8240740740740741,0.6879340277777778,0.8283582089552238,0.8283582089552238,0.03125
231,DET,2011,0.4868421052631579,0.5925925925925926,0.9031531531531533,0.9031531531531533,0.7669172932330827,0.7218045112781954,0.3125
232,DET,2012,0.9342105263157895,0.9342105263157895,0.7970552440937615,0.8745847176079734,0.6838235294117647,0.6838235294117647,0.4375
233,DET,2013,0.7605633802816901,0.7605633802816901,0.8478238840755941,0.7009803921568627,0.9387755102040817,0.8707482993197279,0.34375
234,DET,2014,0.9253731343283582,0.9253731343283582,0.8621064060803474,0.7634364820846906,0.9627329192546584,0.9627329192546584,0.71875
235,DET,2015,0.8513513513513513,0.8513513513513513,0.7188888888888889,0.7225,0.68125,0.68125,0.96875
236,DET,2016,0.8466666666666667,0.8466666666666667,0.8411949685534592,0.714622641509434,0.8544303797468354,0.8544303797468354,0.34375
237,DET,2017,0.8571428571428571,0.8571428571428571,0.857531302290693,0.8685015290519877,0.8544303797468354,0.775,0.1875
238,DET,2018,0.9863013698630136,0.9863013698630136,0.7396496815286624,0.8132961783439491,0.7876712328767124,0.773972602739726,0.40625
239,DET,2019,0.6805555555555556,0.6805555555555556,0.8301186943620178,0.7987141444114738,0.7062937062937062,0.7062937062937062,0.46875
240,DET,2020,0.7571428571428571,0.7571428571428571,0.732843137254902,0.7400735294117647,0.8642857142857143,0.6785714285714286,0.09375
241,DET,2021,0.7777777777777778,0.8148148148148148,0.7213197926259423,0.7323994252873564,0.7054794520547946,0.7266666666666667,0.03125
243,GNB,2001,0.8795180722891566,0.8795180722891566,0.8403575989782887,0.7423371647509578,0.9649122807017544,0.9649122807017544,0.5806451612903226
244,GNB,2002,0.9864864864864865,0.9864864864864865,0.7824597997011791,0.8494208494208495,0.9807692307692307,0.9807692307692307,0.7419354838709677
245,GNB,2003,0.8918918918918919,0.8918918918918919,0.8703007518796992,0.8446115288220551,0.8928571428571429,0.8928571428571429,0.78125
246,GNB,2004,0.8987341772151899,0.8987341772151899,0.710431654676259,0.7482014388489208,1.0,1.0,0.8125
247,GNB,2005,0.9358974358974359,0.9358974358974359,0.8941400071432215,0.8835697399527187,0.9603174603174603,0.9603174603174603,0.125
248,GNB,2006,0.75,0.75,0.845180528691167,0.7243589743589745,0.9603174603174603,0.7948717948717948,0.625
249,GNB,2007,0.7466666666666667,0.7466666666666667,0.690675072235356,0.7024691358024692,0.9186991869918699,0.9186991869918699,0.53125
250,GNB,2008,0.9880952380952381,0.9880952380952381,0.9055944055944055,0.9055944055944055,0.8429752066115702,0.8429752066115702,0.625
251,GNB,2009,0.9078947368421053,0.9078947368421053,0.8450292397660819,0.7600877192982456,0.8692307692307693,0.8692307692307693,0.375
252,GNB,2010,0.9736842105263158,0.9736842105263158,0.8113425925925926,0.8229166666666666,0.9104477611940298,0.9104477611940298,0.90625
253,GNB,2011,0.9506172839506173,0.9506172839506173,0.8596408908908909,0.7066441441441441,0.9104477611940298,0.7819548872180451,0.90625
254,GNB,2012,0.9868421052631579,0.9868421052631579,0.9136212624584718,0.8729235880398671,0.8970588235294118,0.75,0.40625
255,GNB,2013,0.9577464788732394,0.9577464788732394,0.9101307189542484,0.8970588235294117,0.5714285714285714,0.5714285714285714,0.40625
256,GNB,2014,0.835820895522388,0.835820895522388,0.8284225018273687,0.7899022801302932,0.9254658385093167,0.9254658385093167,0.125
257,GNB,2015,1.0,1.0,0.8011111111111111,0.8075,0.9875,0.9875,0.53125
258,GNB,2016,0.7466666666666667,0.7466666666666667,0.8047012578616353,0.7783018867924528,0.8924050632911392,0.8924050632911392,0.59375
259,GNB,2017,0.9571428571428572,0.9571428571428572,0.9032874617737003,0.8138379204892966,0.85625,0.85625,0.40625
260,GNB,2018,0.9571428571428572,0.4657534246575342,0.839171974522293,0.8598726114649682,0.7054794520547946,0.7054794520547946,0.4375
261,GNB,2019,0.8472222222222222,0.8472222222222222,0.7715795044321382,0.7589020771513353,0.8881118881118881,0.8881118881118881,0.34375
262,GNB,2020,0.8571428571428571,0.8571428571428571,0.6990196078431373,0.7051470588235295,0.9642857142857143,0.9642857142857143,0.71875
263,GNB,2021,1.0,1.0,0.7586206896551725,0.7844827586206896,0.9866666666666667,0.9866666666666667,0.640625
265,HOU,2003,0.527027027027027,0.527027027027027,0.5581091092511152,0.5852130325814536,0.6517857142857143,0.6517857142857143,0.40625
266,HOU,2004,0.6329113924050633,0.6329113924050633,0.675839779304376,0.6594724220623501,0.8925619834710744,0.8925619834710744,0.1875
267,HOU,2005,0.8333333333333334,0.8333333333333334,0.6619385342789598,0.6648936170212766,0.9444444444444444,0.9444444444444444,0.375
268,HOU,2006,0.6625,0.6625,0.7022767588805324,0.5722610722610723,0.8547008547008547,0.8547008547008547,0.03125
269,HOU,2007,0.8266666666666667,0.8266666666666667,0.8240740740740741,0.8185185185185185,0.6910569105691057,0.6910569105691057,0.09375
270,HOU,2008,0.8214285714285714,0.8214285714285714,0.8869463869463869,0.8869463869463869,0.7603305785123967,0.7603305785123967,0.15625
271,HOU,2009,0.868421052631579,0.868421052631579,0.8674234606123151,0.9321637426900584,1.0,1.0,0.1875
272,HOU,2010,0.9342105263157895,0.9342105263157895,0.8211805555555556,0.8211805555555556,0.7835820895522388,0.7835820895522388,0.46875
273,HOU,2011,0.9382716049382716,0.9382716049382716,0.7204199313319835,0.8091216216216216,1.0,1.0,0.0625
274,HOU,2012,0.868421052631579,0.868421052631579,0.8515683457543922,0.7292358803986712,0.9852941176470589,0.9852941176470589,0.96875
275,HOU,2013,0.8873239436619719,0.8873239436619719,0.8078492742950075,0.8344226579520697,0.9795918367346939,0.9795918367346939,0.84375
276,HOU,2014,0.7142857142857143,0.3880597014925373,0.8327904451682953,0.7638436482084691,0.7329192546583851,0.7329192546583851,0.25
277,HOU,2015,0.7837837837837838,0.7837837837837838,0.7822222222222223,0.7611111111111111,0.525,0.525,0.90625
278,HOU,2016,0.6666666666666666,0.6666666666666666,0.7327044025157232,0.7460691823899371,0.9367088607594937,0.7848101265822784,0.78125
279,HOU,2017,0.4857142857142857,0.4857142857142857,0.718797212177961,0.6590214067278287,0.9125,0.9125,0.6875
280,HOU,2018,0.5068493150684932,0.5068493150684932,0.7282377919320595,0.7282377919320595,0.8835616438356164,0.8835616438356164,0.03125
281,HOU,2019,0.9444444444444444,0.9444444444444444,0.93026706231454,0.7544510385756676,0.952054794520548,0.8811188811188811,0.96875
282,HOU,2020,0.9571428571428572,0.9571428571428572,0.6683823529411764,0.8102941176470588,0.951048951048951,0.8857142857142857,0.375
283,HOU,2021,0.9382716049382716,0.9382716049382716,0.8062767635789948,0.819683908045977,0.5333333333333333,0.9066666666666666,0.125
285,IND,2001,0.9759036144578314,0.9759036144578314,0.8480204342273309,0.8256704980842912,1.0,1.0,0.3870967741935484
286,IND,2002,0.8783783783783784,0.8783783783783784,0.8388030888030888,0.777027027027027,1.0,0.9134615384615384,0.06451612903225806
287,IND,2003,0.9864864864864865,0.9864864864864865,0.8533834586466166,0.8035714285714286,0.8392857142857143,0.8392857142857143,0.65625
288,IND,2004,1.0,1.0,0.860611510791367,0.860611510791367,0.9256198347107438,0.9256198347107438,0.4375
289,IND,2005,1.0,1.0,0.8912529550827424,0.8484042553191489,0.9920634920634921,0.9920634920634921,0.40625
290,IND,2006,1.0,1.0,0.9201631701631702,0.8361013986013985,0.9134615384615384,0.9615384615384616,0.875
291,IND,2007,1.0,1.0,0.7592592592592592,0.8166666666666667,0.7804878048780488,0.7804878048780488,0.28125
292,IND,2008,0.9642857142857143,0.9642857142857143,0.9193732193732194,0.8304195804195804,0.8966942148760331,0.8966942148760331,0.96875
293,IND,2009,0.9473684210526315,0.9473684210526315,0.7777777777777777,0.7763157894736842,0.7153846153846154,0.7153846153846154,0.78125
294,IND,2010,0.9605263157894737,0.9605263157894737,0.9201388888888888,0.7790798611111112,0.8656716417910447,0.8656716417910447,0.59375
295,IND,2011,0.8765432098765432,0.8765432098765432,0.7385393205705706,0.6815878378378378,0.8656716417910447,0.6390977443609023,0.28125
296,IND,2012,0.34210526315789475,0.34210526315789475,0.841390965300849,0.6727574750830565,0.6580882352941176,0.6580882352941176,0.3125
297,IND,2013,0.795774647887324,0.795774647887324,0.6437908496732025,0.7802287581699346,0.9047619047619048,0.8503401360544217,0.03125
298,IND,2014,0.8208955223880597,0.8208955223880597,0.8646345617508675,0.7160694896851248,0.37888198757763975,0.37888198757763975,0.40625
299,IND,2015,0.8289473684210527,0.9594594594594594,0.85,0.8366666666666667,0.90625,0.8375,0.6875
300,IND,2016,0.9594594594594594,0.5866666666666667,0.6108490566037736,0.6505503144654088,0.9493670886075949,0.9493670886075949,0.25
301,IND,2017,0.9,0.9,0.7849133537206932,0.7717889908256881,0.91875,0.91875,0.03125
302,IND,2018,0.9,0.6164383561643836,0.8439490445859873,0.7213375796178344,0.910958904109589,0.910958904109589,0.15625
303,IND,2019,0.6164383561643836,0.8888888888888888,0.9013116861025534,0.7974777448071216,0.9230769230769231,0.9230769230769231,0.65625
304,IND,2020,0.8142857142857143,0.7,0.7720588235294118,0.7393382352941177,0.8071428571428572,0.8071428571428572,0.59375
305,IND,2021,0.5308641975308642,0.8641975308641975,0.7507183908045977,0.7507183908045977,0.97,0.97,0.8125
307,JAX,2001,0.891566265060241,0.891566265060241,0.9003831417624522,0.9003831417624522,0.956140350877193,0.956140350877193,0.6774193548387096
308,JAX,2002,0.7837837837837838,0.7837837837837838,0.8185328185328186,0.851994851994852,0.956140350877193,0.8605769230769231,0.4838709677419355
309,JAX,2003,0.7702702702702703,0.7702702702702703,0.8214285714285714,0.724624060150376,0.9107142857142857,0.9107142857142857,0.5625
310,JAX,2004,0.8227848101265823,0.8227848101265823,0.7131294964028777,0.7308153477218226,0.9669421487603306,0.9669421487603306,0.65625
311,JAX,2005,0.8076923076923077,0.8076923076923077,0.6347517730496454,0.5839243498817966,0.8888888888888888,0.8888888888888888,0.78125
312,JAX,2006,0.875,0.875,0.6129709533964853,0.7587412587412588,0.6581196581196581,0.6581196581196581,0.71875
313,JAX,2007,0.5733333333333334,0.5733333333333334,0.6608780108780109,0.575,0.9105691056910569,0.9105691056910569,0.9375
314,JAX,2008,0.9404761904761905,0.9404761904761905,0.7534576534576535,0.752913752913753,0.8842975206611571,0.8842975206611571,0.875
315,JAX,2009,0.7105263157894737,0.7105263157894737,0.7508771929824561,0.7134502923976608,0.6230769230769231,0.6230769230769231,0.28125
316,JAX,2010,0.8421052631578947,0.8421052631578947,0.7994791666666666,0.66796875,0.9776119402985075,0.9776119402985075,0.40625
317,JAX,2011,0.8518518518518519,0.8518518518518519,0.9087837837837838,0.8536036036036037,0.9323308270676691,0.9323308270676691,0.09375
318,JAX,2012,0.3815789473684211,0.3815789473684211,0.5647840531561462,0.6046511627906977,1.0,1.0,0.8125
319,JAX,2013,0.7037037037037037,0.4647887323943662,0.8464052287581699,0.6552287581699346,1.0,0.7210884353741497,0.125
320,JAX,2014,0.4253731343283582,0.4253731343283582,0.7182410423452769,0.7035830618892508,0.5496894409937888,0.5496894409937888,0.15625
321,JAX,2015,0.43243243243243246,0.43243243243243246,0.6900000000000001,0.6183333333333334,0.8625,0.8625,0.25
322,JAX,2016,0.82,0.82,0.7602201257861635,0.7602201257861635,0.7911392405063291,0.7911392405063291,0.125
323,JAX,2017,0.6142857142857143,0.6142857142857143,0.5785626911314985,0.6337920489296636,0.8375,0.8375,0.46875
324,JAX,2018,0.821917808219178,0.821917808219178,0.7070063694267515,0.7823779193205945,0.9383561643835616,0.9383561643835616,0.9375
325,JAX,2019,0.5555555555555556,0.5555555555555556,0.526706231454006,0.6172106824925816,0.6573426573426573,0.6573426573426573,0.78125
326,JAX,2020,0.7285714285714285,0.7285714285714285,0.7514705882352941,0.7963235294117648,0.9071428571428571,0.9071428571428571,0.3125
327,JAX,2021,0.691358024691358,0.691358024691358,0.6408045977011494,0.7298850574712644,0.98,0.98,0.09375
329,KAN,2001,0.9518072289156626,0.9518072289156626,0.9425287356321839,0.8773946360153256,0.6228070175438597,0.6228070175438597,0.3225806451612903
330,KAN,2002,0.7702702702702703,0.7702702702702703,0.9111969111969112,0.7619047619047619,1.0,1.0,0.2903225806451613
331,KAN,2003,0.918918918918919,0.918918918918919,0.7819548872180451,0.7819548872180451,0.9553571428571429,0.9553571428571429,0.1875
332,KAN,2004,0.9746835443037974,0.9746835443037974,0.9304556354916067,0.9304556354916067,0.9380165289256198,0.9380165289256198,0.46875
333,KAN,2005,0.9487179487179487,0.9487179487179487,0.9592198581560284,0.9503546099290779,0.8650793650793651,0.8650793650793651,0.03125
334,KAN,2006,0.9625,0.9625,0.9032634032634032,0.9032634032634032,1.0,1.0,0.6875
335,KAN,2007,0.49333333333333335,0.49333333333333335,0.912962962962963,0.8580246913580246,0.959349593495935,0.959349593495935,0.71875
336,KAN,2008,0.6964285714285714,0.6964285714285714,0.916083916083916,0.724941724941725,0.6735537190082644,0.6735537190082644,0.59375
337,KAN,2009,0.8421052631578947,0.5921052631578947,0.6257309941520468,0.6385964912280702,0.8461538461538461,0.8461538461538461,0.34375
338,KAN,2010,0.6578947368421053,0.6578947368421053,0.7465277777777778,0.6076388888888888,0.8955223880597015,0.9626865671641791,0.15625
339,KAN,2011,0.8395061728395061,0.8395061728395061,0.7463400900900901,0.6722972972972973,0.7969924812030075,0.7969924812030075,0.5
340,KAN,2012,0.5789473684210527,0.5789473684210527,0.8601340127502918,0.7796234772978959,0.9626865671641791,0.5,0.625
341,KAN,2013,0.704225352112676,0.4788732394366197,0.7407407407407408,0.5563725490196079,0.9863945578231292,0.9863945578231292,0.375
342,KAN,2014,0.746268656716418,0.746268656716418,0.6579804560260587,0.7068403908794788,0.7282608695652174,0.7282608695652174,0.8125
343,KAN,2015,0.8108108108108109,0.8108108108108109,0.9333333333333333,0.75,0.69375,0.69375,0.59375
344,KAN,2016,0.8,0.8,0.9559748427672956,0.7323113207547169,0.8291139240506329,0.8291139240506329,0.875
345,KAN,2017,0.8,0.8,0.8378700017310022,0.6754587155963303,0.93125,0.93125,0.71875
346,KAN,2018,0.9452054794520548,0.9452054794520548,0.872001548530357,0.7894108280254777,0.9794520547945206,0.9794520547945206,0.375
347,KAN,2019,1.0,1.0,0.9431256181998021,0.869807121661721,0.6783216783216783,0.8356643356643356,0.1875
348,KAN,2020,0.9428571428571428,0.9428571428571428,0.7857999250655676,0.7448529411764706,0.8,0.8,0.4375
349,KAN,2021,0.9753086419753086,0.9753086419753086,0.9013409961685824,0.8674568965517241,0.8133333333333334,0.8133333333333334,0.546875
351,LAC,2001,0.5180722891566265,0.5180722891566265,0.8409961685823755,0.8365261813537676,0.6578947368421053,0.6578947368421053,0.3548387096774194
352,LAC,2002,0.7432432432432432,0.7432432432432432,0.8562034941345287,0.682110682110682,0.9423076923076923,0.9423076923076923,0.7096774193548387
353,LAC,2003,0.7027027027027027,0.7027027027027027,0.9922779922779923,0.8095238095238096,0.9821428571428571,0.9821428571428571,0.25
354,LAC,2004,0.4936708860759494,0.4936708860759494,0.7050359712230215,0.6930455635491607,0.9752066115702479,0.9752066115702479,0.03125
355,LAC,2005,0.9615384615384616,0.9615384615384616,0.9265608789564093,0.8026004728132388,0.9682539682539683,0.9682539682539683,0.65625
356,LAC,2006,0.9,0.9,0.9358974358974358,0.9358974358974358,0.9914529914529915,0.9914529914529915,0.53125
357,LAC,2007,0.96,0.96,0.7336311836311836,0.8123456790123457,0.983739837398374,0.983739837398374,0.78125
358,LAC,2008,0.8095238095238095,0.8095238095238095,0.6980380730380731,0.68997668997669,0.9504132231404959,0.9504132231404959,0.90625
359,LAC,2009,1.0,1.0,0.9245614035087719,0.7570175438596491,0.8923076923076924,0.8923076923076924,0.46875
360,LAC,2010,0.9868421052631579,0.9868421052631579,0.7777777777777778,0.9108796296296297,0.7723880597014925,0.7723880597014925,0.375
361,LAC,2011,0.9753086419753086,0.9753086419753086,0.8333567942942943,0.7601351351351351,0.8345864661654135,0.8345864661654135,0.875
362,LAC,2012,0.9078947368421053,0.9078947368421053,0.7735326688815061,0.8118770764119602,0.9779411764705882,0.9779411764705882,0.5
363,LAC,2013,0.6901408450704225,0.6901408450704225,0.7320261437908496,0.6437908496732025,0.8095238095238095,0.8095238095238095,0.71875
364,LAC,2014,0.9776119402985075,0.9776119402985075,0.7868300692496275,0.7833876221498371,0.9316770186335404,0.9316770186335404,0.1875
365,LAC,2015,0.8918918918918919,0.8918918918918919,0.8294752081071298,0.88,0.7625,0.7625,0.28125
366,LAC,2016,0.7866666666666666,0.7866666666666666,0.9371069182389937,0.7665094339622641,0.7721518987341772,0.7721518987341772,0.28125
367,LAC,2017,0.7571428571428571,0.7571428571428571,0.8545477275787126,0.8597094801223242,0.925,0.925,0.625
368,LAC,2018,0.9726027397260274,0.9726027397260274,0.821656050955414,0.7659235668789809,0.958904109589041,0.958904109589041,0.8125
369,LAC,2019,0.9166666666666666,0.9166666666666666,0.9179166341880792,0.7091988130563799,0.958041958041958,0.958041958041958,0.75
370,LAC,2020,0.8142857142857143,0.8142857142857143,0.9029411764705882,0.7183823529411765,0.8785714285714286,0.8785714285714286,0.484375
371,LAC,2021,0.8395061728395061,0.8395061728395061,0.8333333333333334,0.8096264367816093,0.8266666666666667,0.8266666666666667,0.40625
373,LAR,2001,0.927710843373494,0.927710843373494,0.9942528735632183,0.780332056194125,0.8859649122807017,0.8859649122807017,0.12903225806451613
374,LAR,2002,1.0,1.0,0.9446589446589447,0.9446589446589447,0.9903846153846154,0.9903846153846154,0.8709677419354839
375,LAR,2003,0.8243243243243243,0.8243243243243243,0.7064112985165617,0.7593984962406015,0.875,0.875,0.59375
376,LAR,2004,0.8860759493670886,0.8860759493670886,0.7549460431654677,0.7549460431654677,0.7851239669421488,0.7851239669421488,0.78125
377,LAR,2005,0.8717948717948718,0.8717948717948718,0.8309692671394799,0.6728723404255319,0.8333333333333334,0.8333333333333334,0.21875
378,LAR,2006,0.7875,0.7875,0.8741258741258742,0.8085664335664335,0.9401709401709402,0.9401709401709402,0.0625
379,LAR,2007,0.9466666666666667,0.9466666666666667,0.7861111111111111,0.7851851851851852,0.991869918699187,0.991869918699187,0.1875
380,LAR,2008,0.4523809523809524,0.4523809523809524,0.6023482690149357,0.7132867132867133,0.9338842975206612,0.9338842975206612,0.09375
381,LAR,2009,0.4868421052631579,0.4868421052631579,0.7268801374064532,0.5324561403508772,0.9384615384615385,0.9384615384615385,0.125
382,LAR,2010,0.618421052631579,0.618421052631579,0.2631578947368421,0.6157407407407408,0.9477611940298507,0.9477611940298507,0.125
383,LAR,2011,0.6419753086419753,0.6419753086419753,0.7094594594594593,0.5625,0.8872180451127819,0.8872180451127819,0.375
384,LAR,2012,0.5131578947368421,0.5131578947368421,0.5813953488372093,0.45182724252491696,0.9411764705882353,0.9411764705882353,0.09375
385,LAR,2013,0.5119047619047619,0.7323943661971831,0.7810457516339869,0.7941176470588236,0.8435374149659864,0.8435374149659864,0.65625
386,LAR,2014,0.4925373134328358,0.4925373134328358,0.7320261437908497,0.6883821932681867,0.32919254658385094,0.6055900621118012,0.53125
387,LAR,2015,0.6891891891891891,0.5743243243243243,0.7260450597176982,0.6944444444444445,0.5765625,0.5765625,0.78125
388,LAR,2016,0.44,0.44,0.7285115303983228,0.6957547169811321,0.9620253164556962,0.9620253164556962,0.71875
389,LAR,2017,0.5714285714285714,0.5714285714285714,0.6644524262881542,0.6425840978593271,0.9,0.9,0.4375
390,LAR,2018,0.9315068493150684,0.9315068493150684,0.840764331210191,0.6910828025477707,1.0,1.0,0.734375
391,LAR,2019,0.9722222222222222,0.9722222222222222,0.8798219584569733,0.8798219584569733,0.986013986013986,0.986013986013986,0.5
392,LAR,2020,0.8428571428571429,0.8428571428571429,0.9225490196078431,0.888235294117647,0.9,0.9,0.78125
393,LAR,2021,0.8148148148148148,0.7777777777777778,0.9046934865900383,0.8861350574712643,0.7666666666666667,0.7666666666666667,1.0
395,LVR,2001,0.9879518072289156,0.9879518072289156,0.7292464878671776,0.7943805874840358,0.9298245614035088,0.8245614035087719,0.5483870967741935
396,LVR,2002,0.9594594594594594,0.9594594594594594,0.8545688545688547,0.8545688545688547,0.8365384615384616,0.8365384615384616,0.3870967741935484
397,LVR,2003,1.0,1.0,0.9473684210526315,0.8054511278195489,0.8571428571428571,0.8571428571428571,0.875
398,LVR,2004,0.7088607594936709,0.34177215189873417,0.6934467463623086,0.6966426858513189,0.8245614035087719,0.7768595041322314,0.0625
399,LVR,2005,0.7307692307692307,0.7307692307692307,0.8918439716312057,0.7553191489361701,0.6031746031746031,0.6031746031746031,0.0625
400,LVR,2006,0.775,0.775,0.743006993006993,0.7948717948717948,0.9145299145299145,0.9145299145299145,0.21875
401,LVR,2007,0.6666666666666666,0.30666666666666664,0.8986013986013986,0.5962962962962963,0.6178861788617886,0.6178861788617886,0.65625
402,LVR,2008,0.5,0.5,0.8231805231805231,0.7645687645687645,0.8347107438016529,0.8347107438016529,0.1875
403,LVR,2009,0.6842105263157895,0.6842105263157895,0.8456140350877193,0.5953216374269006,0.7307692307692307,0.7307692307692307,0.25
404,LVR,2010,0.7763157894736842,0.4473684210526316,0.6267361111111112,0.6484375,0.7238805970149254,0.7238805970149254,0.1875
405,LVR,2011,0.8024691358024691,0.7654320987654321,0.6503378378378378,0.7336711711711712,0.7238805970149254,0.9849624060150376,0.15625
406,LVR,2012,0.6973684210526315,0.6973684210526315,0.6943521594684384,0.6951827242524917,0.9849624060150376,0.8676470588235294,0.03125
407,LVR,2013,0.7746478873239436,0.7746478873239436,0.8496732026143791,0.8257080610021786,0.7619047619047619,0.8095238095238095,0.15625
408,LVR,2014,0.3582089552238806,0.3582089552238806,0.8729641693811075,0.6965255157437568,0.7653061224489797,0.7732919254658386,0.21875
409,LVR,2015,0.5540540540540541,0.5540540540540541,0.54,0.721111111111111,0.6625,0.721875,0.0625
410,LVR,2016,0.82,0.82,0.8977987421383649,0.7169811320754716,0.9683544303797469,0.75,0.375
411,LVR,2017,0.9142857142857143,0.9142857142857143,0.7083910334083434,0.8409785932721713,0.99375,0.696875,0.3125
412,LVR,2018,0.7534246575342466,0.7534246575342466,0.7914012738853503,0.7006369426751593,0.6506849315068494,0.8972602739726028,0.1875
413,LVR,2019,0.7777777777777778,0.7777777777777778,0.8664688427299704,0.847675568743818,0.8111888111888111,0.8111888111888111,0.09375
414,LVR,2020,0.9,0.9,0.8303921568627451,0.8029411764705882,0.8928571428571429,0.8928571428571429,0.265625
415,LVR,2021,0.9506172839506173,0.9506172839506173,0.9626436781609196,0.7507183908045977,0.9266666666666666,0.9266666666666666,0.0625
417,MIA,2001,0.7108433734939759,0.7108433734939759,0.6551724137931034,0.6181353767560663,0.8421052631578947,0.8421052631578947,0.8709677419354839
418,MIA,2002,0.918918918918919,0.918918918918919,0.8687258687258688,0.592020592020592,0.9615384615384616,0.875,0.6774193548387096
419,MIA,2003,0.7567567567567568,0.7567567567567568,0.844611528822055,0.81203007518797,1.0,1.0,0.90625
420,MIA,2004,0.7721518987341772,0.7721518987341772,0.8788968824940048,0.762589928057554,0.7719298245614035,0.9173553719008265,0.90625
421,MIA,2005,0.5384615384615384,0.5384615384615384,0.8073286052009457,0.700354609929078,0.746031746031746,0.746031746031746,0.71875
422,MIA,2006,0.6125,0.7,0.7314515520450773,0.6979895104895104,0.8974358974358975,0.8974358974358975,0.5625
423,MIA,2007,0.36,0.36,0.7198394198394198,0.7055555555555555,0.8780487804878049,0.8780487804878049,0.84375
424,MIA,2008,0.8533333333333334,0.5476190476190477,0.6416083916083917,0.6678321678321678,0.7768595041322314,0.7768595041322314,0.0625
425,MIA,2009,0.9605263157894737,0.9605263157894737,0.847953216374269,0.8245614035087719,0.8615384615384616,0.8615384615384616,0.75
426,MIA,2010,0.7105263157894737,0.7105263157894737,0.7604166666666667,0.6678240740740741,0.7388059701492538,0.7388059701492538,0.3125
427,MIA,2011,0.7037037037037037,0.7037037037037037,0.8581081081081082,0.8581081081081082,0.6090225563909775,0.8421052631578947,0.78125
428,MIA,2012,0.7894736842105263,0.7894736842105263,0.707641196013289,0.7984496124031008,0.9632352941176471,0.9632352941176471,0.53125
429,MIA,2013,0.6056338028169014,0.6056338028169014,0.8905228758169934,0.7581699346405228,0.9387755102040817,0.9387755102040817,0.53125
430,MIA,2014,0.7164179104477612,0.7164179104477612,0.8534201954397395,0.7907166123778502,0.8198757763975155,0.8198757763975155,0.75
431,MIA,2015,0.8243243243243243,0.8243243243243243,0.8024538545059717,0.8308333333333333,0.975,0.975,0.46875
432,MIA,2016,0.7333333333333333,0.7333333333333333,0.779874213836478,0.7617924528301887,0.9367088607594937,0.9367088607594937,0.0625
433,MIA,2017,0.8666666666666667,0.7428571428571429,0.8042813455657493,0.7607033639143731,0.95625,0.95625,0.28125
435,MIA,2019,0.4714285714285714,0.5972222222222222,0.6816893156173809,0.6520771513353116,0.7692307692307693,0.7692307692307693,0.21875
436,MIA,2020,0.7142857142857143,0.7142857142857143,0.636764705882353,0.6643382352941176,0.5,0.5,0.03125
437,MIA,2021,0.6172839506172839,0.6172839506172839,0.7519157088122604,0.7248563218390804,0.8333333333333334,0.8333333333333334,0.78125
439,MIN,2001,1.0,1.0,0.9636015325670498,0.8237547892720306,0.9824561403508771,0.9824561403508771,0.08064516129032258
440,MIN,2002,0.8243243243243243,0.8243243243243243,0.8861003861003861,0.8906048906048906,0.7115384615384616,0.7115384615384616,0.12903225806451613
441,MIN,2003,0.7972972972972973,0.7972972972972973,0.8157894736842106,0.7716165413533835,0.9017857142857143,0.9017857142857143,0.15625
442,MIN,2004,0.9620253164556962,0.9620253164556962,0.6546762589928058,0.8201438848920863,0.9017857142857143,0.8760330578512396,0.40625
443,MIN,2005,0.810126582278481,0.9871794871794872,0.7890389815806929,0.750886524822695,0.6507936507936508,0.6507936507936508,0.09375
444,MIN,2006,0.8,0.8,0.6853146853146853,0.6761363636363636,0.8034188034188035,0.8034188034188035,0.359375
445,MIN,2007,0.6133333333333333,0.6133333333333333,0.48672550197372894,0.5320987654320988,0.926829268292683,0.926829268292683,0.875
446,MIN,2008,0.7,0.7559523809523809,0.6363636363636364,0.5646853146853147,0.9752066115702479,0.9752066115702479,0.6875
447,MIN,2009,0.75,0.618421052631579,0.7105263157894738,0.7285087719298246,0.9923076923076923,0.9923076923076923,0.8125
448,MIN,2010,0.9210526315789473,0.9210526315789473,0.7847222222222222,0.7100694444444444,0.9925373134328358,0.9925373134328358,0.625
449,MIN,2011,0.6790123456790124,0.6790123456790124,0.6459858295795796,0.6993243243243242,0.9398496240601504,0.9398496240601504,0.6875
450,MIN,2012,0.5,0.5,0.8704318936877077,0.6029900332225914,0.875,0.875,0.28125
451,MIN,2013,0.6619718309859155,0.6619718309859155,0.6989845033620684,0.6982570806100218,1.0,1.0,0.28125
452,MIN,2014,0.44776119402985076,0.44776119402985076,0.747557003257329,0.7350705754614549,0.5807453416149069,0.5807453416149069,0.0625
453,MIN,2015,0.6351351351351351,0.6351351351351351,0.6933333333333334,0.65,0.968944099378882,0.86875,0.375
454,MIN,2016,0.6933333333333334,0.72,0.7579035639412998,0.6674528301886793,0.9936708860759493,0.9936708860759493,0.6875
