,Tm,Year,QBOverall,ProjectedQBOverall,LastYrQBOverall,WROverall,ProjectedWROverall,LastYrWROverall,RBOverall,ProjectedRBOverall,LastYrRBOverall,D_Overall
156,CLE,2002,0.6351351351351351,0.527027027027027,0.527027027027027,0.637218045112782,0.5755114720631962,0.6201737451737452,0.7321428571428571,0.5288461538461539,0.5288461538461539,0.6875
157,CLE,2003,0.4936708860759494,0.6351351351351351,0.6351351351351351,0.6618705035971223,0.6597744360902256,0.637218045112782,0.6694214876033058,0.7321428571428571,0.7321428571428571,0.3125
158,CLE,2004,0.47435897435897434,0.810126582278481,0.4936708860759494,0.7659574468085106,0.6246957321360956,0.6618705035971223,0.6507936507936508,0.6694214876033058,0.6694214876033058,0.4375
159,CLE,2005,0.6375,0.5180722891566265,0.47435897435897434,0.7709790209790209,0.7659574468085106,0.7659574468085106,0.9658119658119658,0.9047619047619048,0.6507936507936508,0.65625
160,CLE,2006,0.37333333333333335,0.6375,0.6375,0.8320987654320987,0.8741258741258742,0.7709790209790209,0.7560975609756098,0.9658119658119658,0.9658119658119658,0.5
161,CLE,2007,0.9285714285714286,0.37333333333333335,0.37333333333333335,0.8642191142191141,0.8320987654320987,0.8320987654320987,0.9586776859504132,0.7804878048780488,0.7560975609756098,0.25
162,CLE,2008,0.4868421052631579,0.9285714285714286,0.9285714285714286,0.5637426900584795,0.8379737546404212,0.8642191142191141,0.8153846153846154,0.9586776859504132,0.9586776859504132,0.5
163,CLE,2009,0.39473684210526316,0.4868421052631579,0.4868421052631579,0.5335648148148148,0.5754385964912281,0.5637426900584795,0.582089552238806,0.8153846153846154,0.8153846153846154,0.0625
164,CLE,2010,0.4444444444444444,0.39473684210526316,0.39473684210526316,0.6731418918918919,0.642361111111111,0.5335648148148148,0.9774436090225563,0.6538461538461539,0.582089552238806,0.59375
165,CLE,2011,0.5657894736842105,0.4444444444444444,0.4444444444444444,0.6420265780730897,0.7533783783783783,0.6731418918918919,0.7132352941176471,0.9774436090225563,0.9774436090225563,0.71875
166,CLE,2012,0.4788732394366197,0.5657894736842105,0.5657894736842105,0.6944444444444444,0.6993355481727574,0.6420265780730897,0.9047619047619048,0.7132352941176471,0.7132352941176471,0.3125
167,CLE,2013,0.43283582089552236,0.7037037037037037,0.4788732394366197,0.7369706840390879,0.6470588235294118,0.6944444444444444,0.8012422360248447,0.9047619047619048,0.9047619047619048,0.46875
168,CLE,2014,0.7162162162162162,0.43283582089552236,0.43283582089552236,0.7555555555555555,0.6628664495114006,0.7369706840390879,0.41250000000000003,0.8012422360248447,0.8012422360248447,0.625
169,CLE,2015,0.64,0.2702702702702703,0.7162162162162162,0.6360062893081762,0.6044444444444445,0.7555555555555555,0.7341772151898734,0.41250000000000003,0.41250000000000003,0.21875
170,CLE,2016,0.4142857142857143,0.64,0.64,0.6062691131498471,0.9339622641509434,0.6360062893081762,0.9375,0.7341772151898734,0.7341772151898734,0.0625
171,CLE,2017,0.3424657534246575,0.4142857142857143,0.4142857142857143,0.4681528662420382,0.3623853211009174,0.6062691131498471,0.815068493150685,0.9375,0.9375,0.21875
172,CLE,2018,0.7916666666666666,0.3424657534246575,0.3424657534246575,0.7603857566765578,0.713375796178344,0.4681528662420382,0.8041958041958042,0.815068493150685,0.815068493150685,0.4375
173,CLE,2019,0.6142857142857143,0.7916666666666666,0.7916666666666666,0.6419117647058823,0.7137058395386596,0.7603857566765578,0.9642857142857143,0.8041958041958042,0.8041958041958042,0.34375
174,CLE,2020,0.8024691358024691,0.6142857142857143,0.6142857142857143,0.7133620689655172,0.9308823529411764,0.6419117647058823,0.9466666666666667,0.9642857142857143,0.9642857142857143,0.59375
175,CLE,2021,0.5180722891566265,0.8024691358024691,0.8024691358024691,0.7616197183098592,0.7966307400206919,0.7133620689655172,0.9477124183006536,0.9466666666666667,0.9466666666666667,0.59375
176,DAL,2000,0.5060240963855421,,,0.6679438058748404,,,0.7894736842105263,,,0.1935483870967742
177,DAL,2001,0.36486486486486486,0.5060240963855421,0.5060240963855421,0.7245817245817245,0.7662835249042146,0.6679438058748404,0.7307692307692307,0.7894736842105263,0.7894736842105263,0.5161290322580645
178,DAL,2002,0.28378378378378377,0.36486486486486486,0.36486486486486486,0.8233082706766917,0.5945945945945946,0.7245817245817245,0.7142857142857143,0.7307692307692307,0.7307692307692307,0.625
179,DAL,2003,0.7088607594936709,0.36486486486486486,0.28378378378378377,0.7422062350119903,0.7462406015037594,0.8233082706766917,0.7768595041322314,0.7142857142857143,0.7142857142857143,0.875
180,DAL,2004,0.7051282051282052,0.7027027027027027,0.7088607594936709,0.9095744680851063,0.7733812949640289,0.7422062350119903,0.7936507936507936,0.7768595041322314,0.7768595041322314,0.28125
181,DAL,2005,0.7875,0.6025641025641025,0.7051282051282052,0.7307692307692307,0.819895147711618,0.9095744680851063,0.8632478632478633,0.7936507936507936,0.7936507936507936,0.59375
182,DAL,2006,0.8466666666666667,0.7875,0.7875,0.8916666666666666,0.9614888657441849,0.7307692307692307,0.7642276422764228,0.8632478632478633,0.8632478632478633,0.4375
183,DAL,2007,0.9523809523809523,0.8466666666666667,0.8466666666666667,0.9277389277389277,0.8604938271604938,0.8916666666666666,0.6363636363636364,0.7642276422764228,0.7642276422764228,0.65625
184,DAL,2008,0.8552631578947368,0.9523809523809523,0.9523809523809523,0.8412280701754385,0.9277389277389277,0.9277389277389277,0.9615384615384616,0.6363636363636364,0.6363636363636364,0.5625
185,DAL,2009,0.9342105263157895,0.8552631578947368,0.8552631578947368,0.8761574074074074,0.9299411115200589,0.8412280701754385,0.8805970149253731,0.9615384615384616,0.9615384615384616,0.75
186,DAL,2010,0.7654320987654321,0.7976190476190477,0.9342105263157895,0.7829391891891893,0.8281706871345029,0.8761574074074074,0.5338345864661654,0.8805970149253731,0.8805970149253731,0.4375
187,DAL,2011,0.9342105263157895,0.9342105263157895,0.7654320987654321,0.8837209302325583,0.9695945945945946,0.7829391891891893,0.8161764705882353,0.5338345864661654,0.5338345864661654,0.65625
188,DAL,2012,0.9154929577464789,0.9342105263157895,0.9342105263157895,0.7818627450980392,0.8837209302325583,0.8837209302325583,0.8979591836734694,0.8308823529411765,0.8161764705882353,0.25
189,DAL,2013,0.9104477611940298,0.9154929577464789,0.9154929577464789,0.6482084690553745,0.9226579520697168,0.7818627450980392,0.968944099378882,0.8979591836734694,0.8979591836734694,0.03125
190,DAL,2014,0.9594594594594594,0.9104477611940298,0.9104477611940298,0.7383333333333333,0.7318132464712269,0.6482084690553745,1.0,0.968944099378882,0.968944099378882,0.65625
191,DAL,2015,,0.323943661971831,0.9594594594594594,0.6391509433962264,0.7383333333333333,0.7383333333333333,0.9430379746835443,0.7625,1.0,0.3125
192,DAL,2016,0.9428571428571428,,,0.8371559633027523,0.7725366876310273,0.6391509433962264,0.99375,0.9430379746835443,0.9430379746835443,0.75
193,DAL,2017,0.7534246575342466,0.9428571428571428,0.9428571428571428,0.6954617834394905,0.6805435347065951,0.8371559633027523,0.9383561643835616,0.99375,0.99375,0.5625
194,DAL,2018,0.7777777777777778,0.7534246575342466,0.7534246575342466,0.658753709198813,0.8726114649681529,0.6954617834394905,0.986013986013986,0.9383561643835616,0.9383561643835616,0.9375
195,DAL,2019,0.9428571428571428,0.7777777777777778,0.7777777777777778,0.8555147058823529,0.7518569619535429,0.658753709198813,0.9785714285714285,0.986013986013986,0.986013986013986,0.625
196,DAL,2020,0.6419753086419753,0.5428571428571428,0.9428571428571428,0.8994252873563218,0.9470588235294117,0.8555147058823529,0.9533333333333334,0.9785714285714285,0.9785714285714285,0.28125
197,DAL,2021,0.927710843373494,0.9428571428571428,0.6419753086419753,0.7915492957746479,0.864105814739689,0.8994252873563218,0.934640522875817,0.9533333333333334,0.9533333333333334,0.78125
198,DEN,2000,0.9879518072289156,,,0.913154533844189,,,0.868421052631579,,,0.45161290322580644
199,DEN,2001,0.5945945945945946,0.9879518072289156,0.9879518072289156,0.8127413127413128,0.8454661558109834,0.913154533844189,0.6346153846153846,0.868421052631579,0.868421052631579,0.41935483870967744
200,DEN,2002,0.8108108108108109,0.5945945945945946,0.5945945945945946,0.8646616541353384,0.9203045409941962,0.8127413127413128,0.9732142857142857,0.6346153846153846,0.6346153846153846,0.46875
201,DEN,2003,0.9367088607594937,0.4864864864864865,0.8108108108108109,0.7185251798561151,0.7825983878615458,0.8646616541353384,0.9669421487603306,0.9732142857142857,0.9732142857142857,0.59375
202,DEN,2004,0.9358974358974359,0.9367088607594937,0.9367088607594937,0.7828014184397163,0.657074340527578,0.7185251798561151,0.9047619047619048,0.9669421487603306,0.9669421487603306,0.609375
203,DEN,2005,0.95,0.9358974358974359,0.9358974358974359,0.7703962703962705,0.83451536643026,0.7828014184397163,0.8888888888888888,0.868421052631579,0.9047619047619048,0.75
204,DEN,2006,0.4266666666666667,0.95,0.95,0.7012345679012345,0.7969713501628396,0.7703962703962705,0.8089430894308943,0.8888888888888888,0.8888888888888888,0.75
205,DEN,2007,0.8690476190476191,0.4266666666666667,0.4266666666666667,0.8123543123543123,0.5666666666666667,0.7012345679012345,0.768595041322314,0.8089430894308943,0.8089430894308943,0.3125
206,DEN,2008,0.9342105263157895,0.8690476190476191,0.8690476190476191,0.8649122807017544,0.8164335664335665,0.8123543123543123,0.6538461538461539,0.768595041322314,0.768595041322314,0.0625
207,DEN,2009,0.868421052631579,0.6973684210526315,0.9342105263157895,0.6744791666666667,0.8649122807017544,0.8649122807017544,0.8582089552238806,0.6538461538461539,0.6538461538461539,0.84375
208,DEN,2010,0.8395061728395061,0.868421052631579,0.868421052631579,0.7314189189189189,0.5332561728395061,0.6744791666666667,0.924812030075188,0.8582089552238806,0.8582089552238806,0.03125
209,DEN,2011,0.5526315789473685,0.8395061728395061,0.8395061728395061,0.601328903654485,0.7668918918918919,0.7314189189189189,0.7573529411764706,0.7846153846153846,0.924812030075188,0.375
210,DEN,2012,1.0,0.9629629629629629,0.5526315789473685,0.8243464052287581,0.7471772021190626,0.601328903654485,0.9149659863945578,0.7573529411764706,0.7573529411764706,0.78125
211,DEN,2013,1.0,1.0,1.0,0.9381107491856677,0.9782135076252724,0.8243464052287581,0.9627329192546584,0.924812030075188,0.9149659863945578,0.3125
212,DEN,2014,0.972972972972973,1.0,1.0,0.8008333333333333,0.9185667752442996,0.9381107491856677,0.93125,0.9627329192546584,0.9627329192546584,0.875
213,DEN,2015,0.52,0.972972972972973,0.972972972972973,0.7971698113207547,0.7816666666666666,0.8008333333333333,0.8417721518987342,0.93125,0.93125,0.90625
214,DEN,2016,0.6714285714285714,0.52,0.52,0.713302752293578,0.8207547169811321,0.7971698113207547,0.771875,0.93125,0.8417721518987342,0.78125
215,DEN,2017,0.4383561643835616,0.6714285714285714,0.6714285714285714,0.6488853503184713,0.7859327217125381,0.713302752293578,0.8972602739726028,0.771875,0.771875,0.84375
216,DEN,2018,0.5694444444444444,0.9178082191780822,0.4383561643835616,0.7759643916913946,0.6719745222929937,0.6488853503184713,0.8671328671328671,0.8972602739726028,0.8972602739726028,0.546875
217,DEN,2019,0.44285714285714284,0.5972222222222222,0.5694444444444444,0.707843137254902,0.7759643916913946,0.7759643916913946,0.8071428571428572,0.8671328671328671,0.8671328671328671,0.40625
218,DEN,2020,0.5679012345679012,0.44285714285714284,0.44285714285714284,0.709051724137931,0.6731148542503055,0.707843137254902,0.8733333333333333,0.9,0.8071428571428572,0.21875
219,DEN,2021,0.7831325301204819,0.7283950617283951,0.5679012345679012,0.8042253521126761,0.8808654496281271,0.709051724137931,0.9183006535947712,0.8733333333333333,0.8733333333333333,0.84375
220,DET,2000,0.6024096385542169,,,0.7151979565772669,,,0.8508771929824561,,,0.6129032258064516
221,DET,2001,0.5540540540540541,0.6024096385542169,0.6024096385542169,0.7007722007722007,0.7432950191570882,0.7151979565772669,0.7788461538461539,0.8508771929824561,0.8508771929824561,0.03225806451612903
222,DET,2002,0.43243243243243246,0.5540540540540541,0.5540540540540541,0.6829573934837092,0.918918918918919,0.7007722007722007,0.7857142857142857,0.7788461538461539,0.7788461538461539,0.03125
223,DET,2003,0.5569620253164557,0.43243243243243246,0.43243243243243246,0.5839328537170264,0.744360902255639,0.6829573934837092,0.7933884297520661,0.7857142857142857,0.7857142857142857,0.28125
224,DET,2004,0.6794871794871795,0.5569620253164557,0.5569620253164557,0.6359338061465721,0.7520960675068967,0.5839328537170264,0.8373015873015873,0.7933884297520661,0.7933884297520661,0.3125
225,DET,2005,0.5125,0.6794871794871795,0.6794871794871795,0.7342657342657343,0.7659574468085106,0.6359338061465721,0.7008547008547008,0.8373015873015873,0.8373015873015873,0.359375
226,DET,2006,0.6933333333333334,0.8607594936708861,0.5125,0.854320987654321,0.4965034965034965,0.7342657342657343,0.9024390243902439,0.7008547008547008,0.7008547008547008,0.125
227,DET,2007,0.7976190476190477,0.6933333333333334,0.6933333333333334,0.7805944055944056,0.9370370370370371,0.854320987654321,0.7851239669421488,0.9024390243902439,0.9024390243902439,0.03125
228,DET,2008,0.42105263157894735,0.7976190476190477,0.7976190476190477,0.5964912280701754,0.8881118881118881,0.7805944055944056,0.8923076923076924,0.7851239669421488,0.7851239669421488,0.03125
229,DET,2009,0.618421052631579,0.42105263157894735,0.42105263157894735,0.6866319444444444,0.8701754385964913,0.5964912280701754,0.9104477611940298,0.8923076923076924,0.8923076923076924,0.03125
230,DET,2010,0.7160493827160493,0.8026315789473685,0.618421052631579,0.9065315315315315,0.8020833333333334,0.6866319444444444,0.7406015037593985,0.9104477611940298,0.9104477611940298,0.3125
231,DET,2011,0.9605263157894737,0.618421052631579,0.7160493827160493,0.8745847176079734,0.9065315315315315,0.9065315315315315,0.7867647058823529,0.8345864661654135,0.7406015037593985,0.4375
232,DET,2012,0.8169014084507042,0.9605263157894737,0.9605263157894737,0.7124183006535947,0.7940920311923219,0.8745847176079734,0.8707482993197279,0.7867647058823529,0.7867647058823529,0.34375
233,DET,2013,0.8059701492537313,0.8169014084507042,0.8169014084507042,0.7495928338762214,0.847860074262263,0.7124183006535947,0.9813664596273292,0.9387755102040817,0.8707482993197279,0.71875
234,DET,2014,0.8378378378378378,0.8059701492537313,0.8059701492537313,0.705,0.8653637350705754,0.7495928338762214,0.71875,0.9813664596273292,0.9813664596273292,0.96875
235,DET,2015,0.8933333333333333,0.8378378378378378,0.8378378378378378,0.7161949685534591,0.7200000000000001,0.705,0.7974683544303798,0.71875,0.71875,0.34375
236,DET,2016,0.9,0.8933333333333333,0.8933333333333333,0.8853211009174312,0.8592767295597484,0.7161949685534591,0.83125,0.7974683544303798,0.7974683544303798,0.1875
237,DET,2017,0.8767123287671232,0.9,0.9,0.8101114649681529,0.8758582886157752,0.8853211009174312,0.7397260273972602,0.7974683544303798,0.83125,0.40625
238,DET,2018,0.6111111111111112,0.8767123287671232,0.8767123287671232,0.7858555885262116,0.7372611464968153,0.8101114649681529,0.5699300699300699,0.678082191780822,0.7397260273972602,0.46875
239,DET,2019,0.9142857142857143,0.6111111111111112,0.6111111111111112,0.731985294117647,0.8048961424332345,0.7858555885262116,0.7071428571428572,0.5699300699300699,0.5699300699300699,0.09375
240,DET,2020,0.8148148148148148,0.9142857142857143,0.9142857142857143,0.7169540229885057,0.725,0.731985294117647,0.6733333333333333,0.8428571428571429,0.7071428571428572,0.03125
241,DET,2021,0.6746987951807228,0.7654320987654321,0.8148148148148148,0.8741784037558685,0.6968476073535932,0.7169540229885057,0.7287581699346405,0.7465753424657534,0.6733333333333333,0.1875
242,GNB,2000,0.891566265060241,,,0.7432950191570882,,,0.9385964912280702,,,0.5806451612903226
243,GNB,2001,0.972972972972973,0.891566265060241,0.891566265060241,0.8236808236808236,0.8441890166028098,0.7432950191570882,0.9807692307692307,0.9385964912280702,0.9385964912280702,0.7419354838709677
244,GNB,2002,0.8648648648648649,0.972972972972973,0.972972972972973,0.8471177944862155,0.8150268495096081,0.8236808236808236,0.8928571428571429,0.9807692307692307,0.9807692307692307,0.78125
245,GNB,2003,0.8734177215189873,0.8648648648648649,0.8648648648648649,0.762589928057554,0.8721804511278195,0.8471177944862155,1.0,0.8928571428571429,0.8928571428571429,0.8125
246,GNB,2004,0.9871794871794872,0.8734177215189873,0.8734177215189873,0.8682033096926715,0.7392086330935251,0.762589928057554,0.9285714285714286,1.0,1.0,0.125
247,GNB,2005,0.7375,0.9871794871794872,0.9871794871794872,0.7266899766899767,0.862123067503444,0.8682033096926715,0.7777777777777778,0.9285714285714286,0.9285714285714286,0.625
248,GNB,2006,0.7866666666666666,0.7375,0.7375,0.7000000000000001,0.8452053265883053,0.7266899766899767,0.9349593495934959,0.9285714285714286,0.7777777777777778,0.53125
249,GNB,2007,0.9761904761904762,0.7866666666666666,0.7866666666666666,0.895104895104895,0.690675072235356,0.7000000000000001,0.7933884297520661,0.9349593495934959,0.9349593495934959,0.625
250,GNB,2008,0.881578947368421,0.9761904761904762,0.9761904761904762,0.7666666666666666,0.895104895104895,0.895104895104895,0.8,0.7933884297520661,0.7933884297520661,0.375
251,GNB,2009,0.9078947368421053,0.881578947368421,0.881578947368421,0.8211805555555556,0.8502923976608187,0.7666666666666666,0.8955223880597015,0.8,0.8,0.90625
252,GNB,2010,0.9876543209876543,0.9078947368421053,0.9078947368421053,0.6998873873873874,0.8067129629629629,0.8211805555555556,0.8270676691729323,0.8955223880597015,0.8955223880597015,0.90625
253,GNB,2011,0.9736842105263158,0.9876543209876543,0.9876543209876543,0.8696013289036545,0.855198948948949,0.6998873873873874,0.7941176470588235,0.8955223880597015,0.8270676691729323,0.40625
254,GNB,2012,0.9577464788732394,0.9736842105263158,0.9736842105263158,0.8991013071895425,0.9053156146179402,0.8696013289036545,0.6598639455782312,0.7794117647058824,0.7941176470588235,0.40625
255,GNB,2013,0.9253731343283582,0.9577464788732394,0.9577464788732394,0.7882736156351792,0.9142156862745099,0.8991013071895425,0.9316770186335404,0.6598639455782312,0.6598639455782312,0.125
256,GNB,2014,0.9864864864864865,0.9253731343283582,0.9253731343283582,0.8083333333333333,0.8262509491672166,0.7882736156351792,0.99375,0.9316770186335404,0.9316770186335404,0.53125
257,GNB,2015,0.76,0.9864864864864865,0.9864864864864865,0.7944182389937107,0.8022222222222223,0.8083333333333333,0.8734177215189873,0.99375,0.99375,0.59375
258,GNB,2016,0.9285714285714286,0.76,0.76,0.819954128440367,0.8216037735849057,0.7944182389937107,0.88125,0.8734177215189873,0.8734177215189873,0.40625
259,GNB,2017,0.3835616438356164,0.9285714285714286,0.9285714285714286,0.8588110403397028,0.9109327217125383,0.819954128440367,0.7465753424657534,0.88125,0.88125,0.4375
260,GNB,2018,0.8333333333333334,0.9285714285714286,0.3835616438356164,0.7737388724035609,0.8375796178343948,0.8588110403397028,0.8811188811188811,0.7465753424657534,0.7465753424657534,0.34375
261,GNB,2019,0.9285714285714286,0.8333333333333334,0.8333333333333334,0.700735294117647,0.7870494622842994,0.7737388724035609,0.9857142857142858,0.8811188811188811,0.8811188811188811,0.71875
262,GNB,2020,0.9876543209876543,0.9285714285714286,0.9285714285714286,0.7830459770114943,0.6970588235294118,0.700735294117647,0.9933333333333333,0.9857142857142858,0.9857142857142858,0.640625
263,GNB,2021,0.9879518072289156,0.9876543209876543,0.9876543209876543,0.773943661971831,0.7576628352490422,0.7830459770114943,0.9803921568627451,0.9933333333333333,0.9933333333333333,0.8125
264,HOU,2002,0.32432432432432434,,,0.5827067669172933,0.893687707641196,,0.5535714285714286,,,0.40625
265,HOU,2003,0.5949367088607594,0.32432432432432434,0.32432432432432434,0.6942446043165468,0.5558077583896849,0.5827067669172933,0.9008264462809917,0.5535714285714286,0.5535714285714286,0.1875
266,HOU,2004,0.7564102564102564,0.5949367088607594,0.5949367088607594,0.6675531914893618,0.7000392167469032,0.6942446043165468,0.9761904761904762,0.9008264462809917,0.9008264462809917,0.375
267,HOU,2005,0.4125,0.7564102564102564,0.7564102564102564,0.599067599067599,0.6643026004728133,0.6675531914893618,0.9316239316239316,0.9761904761904762,0.9761904761904762,0.03125
268,HOU,2006,0.52,0.4125,0.4125,0.7950617283950617,0.7036768263183357,0.599067599067599,0.6707317073170732,0.9316239316239316,0.9316239316239316,0.09375
269,HOU,2007,0.7857142857142857,0.52,0.52,0.9149184149184149,0.8166666666666667,0.7950617283950617,0.6942148760330579,0.6707317073170732,0.6707317073170732,0.15625
270,HOU,2008,0.8947368421052632,0.7857142857142857,0.7857142857142857,0.9543859649122807,0.9149184149184149,0.9149184149184149,1.0,0.6942148760330579,0.6942148760330579,0.1875
271,HOU,2009,0.9605263157894737,0.8947368421052632,0.8947368421052632,0.8368055555555556,0.8824561403508772,0.9543859649122807,0.8656716417910447,1.0,1.0,0.46875
272,HOU,2010,0.8888888888888888,0.9605263157894737,0.9605263157894737,0.8065878378378378,0.8368055555555556,0.8368055555555556,1.0,0.8656716417910447,0.8656716417910447,0.0625
273,HOU,2011,0.9078947368421053,0.8888888888888888,0.8888888888888888,0.747093023255814,0.717041552953605,0.8065878378378378,1.0,1.0,1.0,0.96875
274,HOU,2012,0.9014084507042254,0.9078947368421053,0.9078947368421053,0.8344226579520697,0.8549093113046601,0.747093023255814,0.9251700680272109,1.0,1.0,0.84375
275,HOU,2013,0.5373134328358209,0.9014084507042254,0.9014084507042254,0.7630293159609121,0.8089385989137439,0.8344226579520697,0.8136645962732919,0.9251700680272109,0.9251700680272109,0.25
276,HOU,2014,0.7297297297297297,0.6714285714285714,0.5373134328358209,0.7599999999999999,0.8327904451682953,0.7630293159609121,0.55625,0.8136645962732919,0.8136645962732919,0.90625
277,HOU,2015,0.68,0.7297297297297297,0.7297297297297297,0.7444968553459119,0.7799999999999999,0.7599999999999999,0.689873417721519,0.55625,0.55625,0.78125
278,HOU,2016,0.5142857142857142,0.68,0.68,0.6444954128440368,0.7327044025157232,0.7444968553459119,0.89375,0.9556962025316456,0.689873417721519,0.6875
279,HOU,2017,0.3287671232876712,0.5142857142857142,0.5142857142857142,0.7282377919320595,0.699362811994674,0.6444954128440368,0.9178082191780822,0.89375,0.89375,0.03125
280,HOU,2018,0.8888888888888888,0.3287671232876712,0.3287671232876712,0.7462908011869436,0.7282377919320595,0.7282377919320595,0.8426573426573427,0.9178082191780822,0.9178082191780822,0.96875
281,HOU,2019,0.8857142857142857,0.8888888888888888,0.8888888888888888,0.8198529411764706,0.9198813056379822,0.7462908011869436,0.7535714285714286,0.9315068493150684,0.8426573426573427,0.375
282,HOU,2020,0.8641975308641975,0.8857142857142857,0.8857142857142857,0.8139367816091954,0.6830882352941177,0.8198529411764706,0.96,0.951048951048951,0.7535714285714286,0.125
283,HOU,2021,0.4939759036144578,0.8641975308641975,0.8641975308641975,0.6278169014084507,0.7955826008564345,0.8139367816091954,,0.54,0.96,0.25
284,IND,2000,1.0,,,0.8208812260536398,,,1.0,,,0.3870967741935484
285,IND,2001,0.9054054054054054,1.0,1.0,0.778957528957529,0.842911877394636,0.8208812260536398,0.8942307692307693,1.0,1.0,0.06451612903225806
286,IND,2002,0.972972972972973,0.9054054054054054,0.9054054054054054,0.8035714285714286,0.8416988416988417,0.778957528957529,0.8303571428571429,1.0,0.8942307692307693,0.65625
287,IND,2003,1.0,0.972972972972973,0.972972972972973,0.8552158273381295,0.8533834586466166,0.8035714285714286,0.9173553719008265,0.8303571428571429,0.8303571428571429,0.4375
288,IND,2004,1.0,1.0,1.0,0.849290780141844,0.8552158273381295,0.8552158273381295,0.9920634920634921,0.9173553719008265,0.9173553719008265,0.40625
289,IND,2005,1.0,1.0,1.0,0.8361013986013986,0.8912529550827424,0.849290780141844,0.9743589743589743,0.9920634920634921,0.9920634920634921,0.875
290,IND,2006,1.0,1.0,1.0,0.8157407407407408,0.9178321678321678,0.8361013986013986,0.7967479674796748,0.8942307692307693,0.9743589743589743,0.28125
291,IND,2007,0.9880952380952381,1.0,1.0,0.8461538461538461,0.7567901234567902,0.8157407407407408,0.9421487603305785,0.7967479674796748,0.7967479674796748,0.96875
292,IND,2008,1.0,0.9880952380952381,0.9880952380952381,0.7820175438596491,0.9427523094189761,0.8461538461538461,0.7230769230769231,0.9421487603305785,0.9421487603305785,0.78125
293,IND,2009,1.0,1.0,1.0,0.78125,0.7865497076023392,0.7820175438596491,0.8731343283582089,0.7230769230769231,0.7230769230769231,0.59375
294,IND,2010,0.9629629629629629,1.0,1.0,0.6976351351351351,0.9253472222222222,0.78125,0.6992481203007519,0.8731343283582089,0.8731343283582089,0.28125
295,IND,2011,0.25,0.9629629629629629,0.9629629629629629,0.6727574750830565,0.7549971846846847,0.6976351351351351,0.6102941176470589,0.8731343283582089,0.6992481203007519,0.3125
296,IND,2012,0.8028169014084507,0.25,0.25,0.7565359477124183,0.8225186877076411,0.6727574750830565,0.8435374149659864,0.6102941176470589,0.6102941176470589,0.03125
297,IND,2013,0.8507462686567164,0.8028169014084507,0.8028169014084507,0.7166123778501629,0.6813725490196079,0.7565359477124183,0.4161490683229814,0.9047619047619048,0.8435374149659864,0.40625
298,IND,2014,0.918918918918919,0.8507462686567164,0.8507462686567164,0.8333333333333334,0.8426129952523898,0.7166123778501629,0.8375,0.4161490683229814,0.4161490683229814,0.6875
299,IND,2015,0.56,0.8552631578947368,0.918918918918919,0.6705974842767295,0.8477777777777779,0.8333333333333334,0.9113924050632911,0.86875,0.8375,0.25
300,IND,2016,0.8857142857142857,0.918918918918919,0.56,0.7737003058103975,0.6525157232704403,0.6705974842767295,0.93125,0.9113924050632911,0.9113924050632911,0.03125
301,IND,2017,0.547945205479452,0.8857142857142857,0.8857142857142857,0.7181528662420382,0.7869520897043832,0.7737003058103975,0.910958904109589,0.93125,0.93125,0.15625
302,IND,2018,0.9444444444444444,0.8857142857142857,0.547945205479452,0.7789317507418398,0.839171974522293,0.7181528662420382,0.8426573426573427,0.910958904109589,0.910958904109589,0.65625
303,IND,2019,0.6857142857142857,0.547945205479452,0.9444444444444444,0.7470588235294118,0.8950509365136367,0.7789317507418398,0.7535714285714286,0.8426573426573427,0.8426573426573427,0.59375
304,IND,2020,0.9012345679012346,0.7714285714285715,0.6857142857142857,0.764367816091954,0.7803921568627451,0.7470588235294118,0.9666666666666667,0.7535714285714286,0.7535714285714286,0.8125
305,IND,2021,0.7469879518072289,0.38271604938271603,0.9012345679012346,0.7327464788732394,0.764367816091954,0.764367816091954,1.0,0.9666666666666667,0.9666666666666667,0.71875
306,JAX,2000,0.8554216867469879,,,0.9080459770114943,,,0.9122807017543859,,,0.6774193548387096
307,JAX,2001,0.7972972972972973,0.8554216867469879,0.8554216867469879,0.8442728442728443,0.9080459770114943,0.9080459770114943,0.8076923076923077,0.9122807017543859,0.9122807017543859,0.4838709677419355
308,JAX,2002,0.7027027027027027,0.7972972972972973,0.7972972972972973,0.7236842105263158,0.803088803088803,0.8442728442728443,0.9196428571428571,0.9122807017543859,0.8076923076923077,0.5625
309,JAX,2003,0.7215189873417721,0.7027027027027027,0.7027027027027027,0.7332134292565948,0.8195488721804511,0.7236842105263158,0.9586776859504132,0.9196428571428571,0.9196428571428571,0.65625
310,JAX,2004,0.8461538461538461,0.7215189873417721,0.7215189873417721,0.5874704491725768,0.7185251798561152,0.7332134292565948,0.9523809523809523,0.9586776859504132,0.9586776859504132,0.78125
311,JAX,2005,0.8625,0.8461538461538461,0.8461538461538461,0.7604895104895105,0.6365248226950355,0.5874704491725768,0.6324786324786325,0.9523809523809523,0.9523809523809523,0.71875
312,JAX,2006,0.5066666666666667,0.8625,0.8625,0.5787037037037037,0.6153350195903388,0.7604895104895105,0.9186991869918699,0.6324786324786325,0.6324786324786325,0.9375
313,JAX,2007,0.9642857142857143,0.5066666666666667,0.5066666666666667,0.7307692307692308,0.6843758093758094,0.5787037037037037,0.7520661157024794,0.9186991869918699,0.9186991869918699,0.875
